"","GO.Slim.Term","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","GO.Term"
"1210","chaperonin-containing T-complex",1,0.495949833447105,0,2,NA
"1211","chloride transmembrane transporter activity",1,0.704623132363205,0,1,NA
"1212","chloride transport",1,0.704623132363205,0,1,NA
"1213","cholesterol binding",1,0.451633655099603,0,2,NA
"1214","cholesterol metabolic process",1,0.23495441066076,0,4,NA
"1215","cholesterol transporter activity",1,0.693874350252644,0,1,NA
"1216","chondroitin sulfate biosynthetic process",1,0.705072805003687,0,1,NA
"1217","chromatin DNA binding",1,0.336116217739759,0,3,NA
"1218","chromatin silencing at telomere",1,0.622102859535653,0,1,NA
"1219","chromosome organization",1,0.70525533638833,0,1,NA
"1220","chromosome, telomeric region",1,0.418287584251928,0,2,NA
"1221","ciliary or flagellar motility",1,0.219171981933255,0,3,NA
"1222","cilium movement involved in ciliary motility",1,0.494606638589373,0,2,NA
"1223","cis-Golgi network",1,0.703257229789022,0,1,NA
"1224","cis assembly of pre-catalytic spliceosome",1,0.700098905941592,0,1,NA
"1225","clathrin adaptor complex",1,0.689612619532,0,1,NA
"1226","clathrin binding",1,0.460074890484187,0,2,NA
"1227","clathrin heavy chain binding",1,0.686121846511362,0,1,NA
"1228","CMP salvage",1,0.7047155083423,0,1,NA
"1229","co-SMAD binding",1,0.553814006210785,0,1,NA
"1230","coated pit",1,0.686121846511362,0,1,NA
"1231","cobalt ion binding",1,0.70525533638833,0,1,NA
"1232","collagen binding",1,0.697535104156861,0,1,NA
"1233","collagen fibril organization",1,0.673857834651331,0,1,NA
"1234","collagen type IV",1,0.610326725892072,0,1,NA
"1235","collateral sprouting of injured axon",1,0.702453300827361,0,1,NA
"1236","complement activation, lectin pathway",1,0.704850359608799,0,1,NA
"1237","compound eye photoreceptor fate commitment",1,0.69953590392981,0,1,NA
"1238","condensed chromosome",1,0.438401672690784,0,2,NA
"1239","condensed nuclear chromosome",1,0.442647135610272,0,2,NA
"1240","contractile ring",1,0.495944392921323,0,2,NA
"1241","copper-dependent protein binding",1,0.673857834651331,0,1,NA
"1242","copper-exporting ATPase activity",1,0.673857834651331,0,1,NA
"1243","copper ion binding",1,0.474917417777477,0,2,NA
"1244","copper ion export",1,0.673857834651331,0,1,NA
"1245","copper ion import",1,0.673857834651331,0,1,NA
"1246","copper ion transmembrane transporter activity",1,0.673857834651331,0,1,NA
"1247","copper ion transport",1,0.673857834651331,0,1,NA
"1248","cortical actin cytoskeleton",1,0.69770745007994,0,1,NA
"1249","cortical microtubule",1,0.655115386203809,0,1,NA
"1250","cortical microtubule organization",1,0.655115386203809,0,1,NA
"1251","CUL4 RING ubiquitin ligase complex",1,0.479799480405755,0,2,NA
"1252","Cul4A-RING ubiquitin ligase complex",1,0.683315111585954,0,1,NA
"1253","Cul4B-RING ubiquitin ligase complex",1,0.683315111585954,0,1,NA
"1254","cullin-RING ubiquitin ligase complex",1,0.683315111585954,0,1,NA
"1255","cyclin-dependent protein kinase activity",1,0.325954573213961,0,3,NA
"1256","cyclin binding",1,0.467164050452543,0,2,NA
"1257","cysteine-type peptidase activity",1,0.130344138075562,0,5,NA
"1258","cysteine biosynthetic process",1,0.704281923471788,0,1,NA
"1259","cytochrome-c oxidase activity",1,0.497087272635048,0,2,NA
"1260","cytoplasmic exosome (RNase complex)",1,0.705255336388334,0,1,NA
"1261","cytoplasmic mRNA processing body",1,0.0705838864379096,0,7,NA
"1262","cytoskeletal protein binding",1,0.62180480655875,0,1,NA
"1263","cytosolic large ribosomal subunit",1,0.705255336388573,0,1,NA
"1264","cytosolic small ribosomal subunit",1,0.246502374216253,0,4,NA
"1265","D-alanine-D-alanine ligase activity",1,0.452579287095594,0,2,NA
"1266","D-arabinono-1,4-lactone oxidase activity",1,0.688720526699661,0,1,NA
"1267","damaged DNA binding",1,0.481512771987846,0,2,NA
"1268","dATP catabolic process",1,0.483034805603191,0,2,NA
"1269","defasciculation of motor neuron axon",1,0.704194478230051,0,1,NA
"1270","dendrite cytoplasm",1,0.350145930476247,0,3,NA
"1271","dendrite development",1,0.69033908630093,0,1,NA
"1272","dendrite regeneration",1,0.692502796167834,0,1,NA
"1273","deoxyribonuclease inhibitor activity",1,0.696951278640843,0,1,NA
"1274","dephosphorylation",1,0.496338499176126,0,2,NA
"1275","detoxification of copper ion",1,0.673857834651331,0,1,NA
"1276","developmental cell growth",1,0.66458376176466,0,1,NA
"1277","dGTP binding",1,0.685345502677871,0,1,NA
"1278","dGTP catabolic process",1,0.483034805603191,0,2,NA
"1279","dGTPase activity",1,0.685345502677871,0,1,NA
"1280","diacylglycerol binding",1,0.704164208359913,0,1,NA
"1281","diacylglycerol cholinephosphotransferase activity",1,0.705255336388336,0,1,NA
"1282","diacylglycerol kinase activity",1,0.666117363989858,0,1,NA
"1283","diaphragm contraction",1,0.69027917730291,0,1,NA
"1284","dicarboxylic acid transmembrane transporter activity",1,0.705255336388334,0,1,NA
"1285","dicarboxylic acid transport",1,0.705255336388334,0,1,NA
"1286","dihydroorotase activity",1,0.667537606374078,0,1,NA
"1287","dioxygenase activity",1,0.678203275460372,0,1,NA
"1288","dipeptidase activity",1,0.705255336388485,0,1,NA
"1289","diphthine-ammonia ligase activity",1,0.703272821155979,0,1,NA
"1290","DNA-dependent ATPase activity",1,0.633751418885862,0,1,NA
"1291","DNA-directed RNA polymerase activity",1,0.307147572883056,0,3,NA
"1292","DNA-directed RNA polymerase II, core complex",1,0.682361124628464,0,1,NA
"1293","DNA-directed RNA polymerase III complex",1,0.64724399434297,0,1,NA
"1294","DNA (cytosine-5-)-methyltransferase activity",1,0.664042573270198,0,1,NA
"1295","DNA damage checkpoint",1,0.702262476414883,0,1,NA
"1296","DNA damage induced protein phosphorylation",1,0.629404052784636,0,1,NA
"1297","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",1,0.311565356669455,0,3,NA
"1298","DNA damage response, signal transduction resulting in induction of apoptosis",1,0.629404052784636,0,1,NA
"1299","DNA damage response, signal transduction resulting in transcription",1,0.705255336388337,0,1,NA
"1300","DNA double-strand break processing",1,0.629404052784636,0,1,NA
"1301","DNA ligase activity",1,0.705125193547816,0,1,NA
"1302","DNA polymerase binding",1,0.66375144686124,0,1,NA
"1303","DNA protection",1,0.705255336388336,0,1,NA
"1304","DNA replication initiation",1,0.219972564274839,0,4,NA
"1305","DNA replication, synthesis of RNA primer",1,0.652222334043252,0,1,NA
"1306","DNA strand elongation during DNA replication",1,0.459657566788625,0,2,NA
"1307","DNA topoisomerase activity",1,0.705255336388511,0,1,NA
"1308","DNA topoisomerase type I activity",1,0.705255336388511,0,1,NA
"1309","DNA topological change",1,0.705255336388511,0,1,NA
"1310","DNA unwinding during replication",1,0.47986657223307,0,2,NA
"1311","dopamine metabolic process",1,0.673857834651331,0,1,NA
"1312","dorsal appendage formation",1,0.702453300827361,0,1,NA
"1313","dorsal closure, spreading of leading edge cells",1,0.702453300827361,0,1,NA
"1314","double-strand break repair",1,0.152985948313709,0,5,NA
"1315","double-stranded RNA adenosine deaminase activity",1,0.705255336388364,0,1,NA
"1316","double-stranded RNA binding",1,0.705255336388364,0,1,NA
"1317","EKC/KEOPS protein complex",1,0.705255336388335,0,1,NA
"1318","elastic fiber assembly",1,0.673857834651331,0,1,NA
"1319","elastin biosynthetic process",1,0.673857834651331,0,1,NA
"1320","electron transport coupled proton transport",1,0.705255336388335,0,1,NA
"1321","elevation of mitochondrial calcium ion concentration",1,0.682195886690801,0,1,NA
"1322","embryo implantation",1,0.705241119666642,0,1,NA
"1323","embryonic anterior midgut (ectodermal) morphogenesis",1,0.702453300827361,0,1,NA
"1324","embryonic development ending in seed dormancy",1,0.705255336388485,0,1,NA
"1325","embryonic skeletal system morphogenesis",1,0.704928272975308,0,1,NA
"1326","endocytic recycling",1,0.431379308858932,0,2,NA
"1327","endodeoxyribonuclease activity, producing 5'-phosphomonoesters",1,0.705255336388336,0,1,NA
"1328","endodermal cell fate commitment",1,0.704052886995454,0,1,NA
"1329","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.705255336388334,0,1,NA
"1330","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.497087272634858,0,2,NA
"1331","endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.705255336388334,0,1,NA
"1332","endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.705255336388334,0,1,NA
"1333","endopeptidase activity",1,0.343805700555767,0,3,NA
"1334","endoplasmic reticulum unfolded protein response",1,0.691101956062978,0,1,NA
"1335","endosome lumen",1,0.688621433517379,0,1,NA
"1336","endosperm development",1,0.705255336388485,0,1,NA
"1337","energy reserve metabolic process",1,0.625873602920641,0,1,NA
"1338","engulfment of apoptotic cell",1,0.702453300827361,0,1,NA
"1339","entrainment of circadian clock by photoperiod",1,0.705255336388336,0,1,NA
"1340","entry of virus into host cell",1,0.705255336388576,0,1,NA
"1341","epidermal growth factor receptor binding",1,0.705255336388336,0,1,NA
"1342","epinephrine metabolic process",1,0.673857834651331,0,1,NA
"1343","epithelial to mesenchymal transition",1,0.703731069233631,0,1,NA
"1344","epithelial tube morphogenesis",1,0.672826908824892,0,1,NA
"1345","ER-Golgi intermediate compartment membrane",1,0.704005972065787,0,1,NA
"1346","ER retention sequence binding",1,0.703257229789022,0,1,NA
"1347","ERCC4-ERCC1 complex",1,0.705125193547816,0,1,NA
"1348","erythrocyte development",1,0.645856507828158,0,1,NA
"1349","erythrocyte differentiation",1,0.705255336388453,0,1,NA
"1350","ESCRT I complex",1,0.685274691298518,0,1,NA
"1351","establishment of body hair orientation",1,0.667279031090361,0,1,NA
"1352","establishment of organelle localization",1,0.704005972065787,0,1,NA
"1353","establishment of planar polarity",1,0.468412480686886,0,2,NA
"1354","establishment of polarity of embryonic epithelium",1,0.667279031090361,0,1,NA
"1355","establishment or maintenance of epithelial cell apical/basal polarity",1,0.639231937516454,0,1,NA
"1356","estrogen receptor signaling pathway",1,0.703731069233631,0,1,NA
"1357","ethanolaminephosphotransferase activity",1,0.705255336388336,0,1,NA
"1358","eukaryotic 48S preinitiation complex",1,0.705255336388336,0,1,NA
"1359","eukaryotic initiation factor 4E binding",1,0.483535559956194,0,2,NA
"1360","eukaryotic translation initiation factor 2 complex",1,0.485690846752424,0,2,NA
"1361","eukaryotic translation initiation factor 2B complex",1,0.705255336388336,0,1,NA
"1362","exocytosis",1,0.673705343614095,0,1,NA
"1363","exogenous drug catabolic process",1,0.704313617490502,0,1,NA
"1364","exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay",1,0.705255336388334,0,1,NA
"1365","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.705255336388334,0,1,NA
"1366","exoribonuclease activity",1,0.705255336388334,0,1,NA
"1367","exosome (RNase complex)",1,0.705255336388334,0,1,NA
"1368","external side of plasma membrane",1,0.697535104156861,0,1,NA
"1369","extracellular matrix organization",1,0.466281179081973,0,2,NA
"1370","extrinsic to endoplasmic reticulum membrane",1,0.705255336388334,0,1,NA
"1371","extrinsic to membrane",1,0.468997093890769,0,2,NA
"1372","eye development",1,0.69953590392981,0,1,NA
"1373","Fanconi anaemia nuclear complex",1,0.462058110216274,0,2,NA
"1374","fat cell differentiation",1,0.459053683352327,0,2,NA
"1375","fatty acid alpha-hydroxylase activity",1,0.705255336388334,0,1,NA
"1376","fatty acid beta-oxidation",1,0.701658944071576,0,1,NA
"1377","fatty acid beta-oxidation using acyl-CoA dehydrogenase",1,0.701658944071576,0,1,NA
"1378","fatty acid biosynthetic process",1,0.241882072586968,0,4,NA
"1379","fatty acid elongase activity",1,0.696108818178345,0,1,NA
"1380","fatty acid elongation",1,0.704664676816055,0,1,NA
"1381","fatty acid elongation, monounsaturated fatty acid",1,0.696108818178345,0,1,NA
"1382","fatty acid elongation, polyunsaturated fatty acid",1,0.696108818178345,0,1,NA
"1383","fatty acid elongation, saturated fatty acid",1,0.696108818178345,0,1,NA
"1384","female gamete generation",1,0.390214284686282,0,2,NA
"1385","female meiosis",1,0.629404052784636,0,1,NA
"1386","female pronucleus",1,0.622102859535653,0,1,NA
"1387","fibrillar collagen",1,0.692436059536066,0,1,NA
"1388","fibroblast growth factor receptor signaling pathway",1,0.691422113136754,0,1,NA
"1389","filopodium membrane",1,0.697535104156861,0,1,NA
"1390","flavin-containing monooxygenase activity",1,0.704741742622756,0,1,NA
"1391","flavin-linked sulfhydryl oxidase activity",1,0.703194049252258,0,1,NA
"1392","fluorene metabolic process",1,0.704313617490502,0,1,NA
"1393","fluorene oxygenase activity",1,0.704313617490502,0,1,NA
"1394","G-protein coupled photoreceptor activity",1,0.696108818178345,0,1,NA
"1395","G-protein signaling, coupled to cAMP nucleotide second messenger",1,0.684717599963762,0,1,NA
"1396","G-quadruplex DNA binding",1,0.705255336388335,0,1,NA
"1397","GABA-B receptor activity",1,0.705252472502395,0,1,NA
"1398","gamma-aminobutyric acid catabolic process",1,0.636020045488434,0,1,NA
"1399","gamma-aminobutyric acid signaling pathway",1,0.705252472502395,0,1,NA
"1400","gamma-tubulin binding",1,0.626339433003545,0,1,NA
"1401","GARP complex",1,0.688860386097911,0,1,NA
"1402","gene silencing by miRNA",1,0.704566748348243,0,1,NA
"1403","gene silencing by miRNA, mRNA cleavage",1,0.704566748348243,0,1,NA
"1404","gene silencing by miRNA, production of miRNAs",1,0.59489829433108,0,1,NA
"1405","generation of neurons",1,0.703259633747329,0,1,NA
"1406","genetic imprinting",1,0.645856507828158,0,1,NA
"1407","GINS complex",1,0.705255336388364,0,1,NA
"1408","glial cell growth",1,0.530282439687256,0,1,NA
"1409","glial cell migration",1,0.692502796167834,0,1,NA
"1410","glucocorticoid receptor signaling pathway",1,0.705255336388334,0,1,NA
"1411","gluconeogenesis",1,0.336824151755331,0,3,NA
"1412","glucosyltransferase activity",1,0.702885210913874,0,1,NA
"1413","glucuronosyltransferase activity",1,0.698466500978315,0,1,NA
"1414","glutamine-tRNA ligase activity",1,0.705139096972425,0,1,NA
"1415","glutamine metabolic process",1,0.463284995786504,0,2,NA
"1416","glutaminyl-tRNA aminoacylation",1,0.705139096972425,0,1,NA
"1417","glutathione biosynthetic process",1,0.662861965273389,0,1,NA
"1418","glutathione metabolic process",1,0.467157058294667,0,2,NA
"1419","glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity",1,0.705255336388336,0,1,NA
"1420","glycerolipid metabolic process",1,0.666117363989858,0,1,NA
"1421","glycogen catabolic process",1,0.69027917730291,0,1,NA
"1422","glycogen metabolic process",1,0.69027917730291,0,1,NA
"1423","glycolipid metabolic process",1,0.702885210913874,0,1,NA
"1424","glycolysis",1,0.705255336388336,0,1,NA
"1425","glycosaminoglycan biosynthetic process",1,0.705072805003687,0,1,NA
"1426","glycosaminoglycan metabolic process",1,0.705072805003687,0,1,NA
"1427","Golgi-associated vesicle",1,0.471824315011131,0,2,NA
"1428","Golgi-associated vesicle membrane",1,0.704366538658101,0,1,NA
"1429","Golgi lumen",1,0.703665883814147,0,1,NA
"1430","Golgi stack",1,0.241357466082847,0,4,NA
"1431","GPI anchor biosynthetic process",1,0.705094147941391,0,1,NA
"1432","granulocyte differentiation",1,0.704565564088856,0,1,NA
"1433","growth",1,0.625873602920641,0,1,NA
"1434","GTP-dependent protein binding",1,0.704290838631469,0,1,NA
"1435","guanylate kinase activity",1,0.639231937516454,0,1,NA
"1436","gut development",1,0.691422113136754,0,1,NA
"1437","hair cycle process",1,0.62180480655875,0,1,NA
"1438","hair follicle maturation",1,0.642672936154719,0,1,NA
"1439","hair follicle morphogenesis",1,0.673857834651331,0,1,NA
"1440","haltere morphogenesis",1,0.69953590392981,0,1,NA
"1441","head morphogenesis",1,0.69953590392981,0,1,NA
"1442","heart contraction",1,0.705241119666642,0,1,NA
"1443","heart morphogenesis",1,0.298037245339894,0,3,NA
"1444","heparan sulfate proteoglycan biosynthetic process",1,0.705072805003687,0,1,NA
"1445","heterophilic cell adhesion",1,0.691422113136754,0,1,NA
"1446","hippocampus development",1,0.705125193547816,0,1,NA
"1447","histamine secretion by mast cell",1,0.705255336388697,0,1,NA
"1448","histone acetyltransferase activity",1,0.689369612861654,0,1,NA
"1449","histone acetyltransferase complex",1,0.701142832652866,0,1,NA
"1450","histone deacetylase complex",1,0.484168831236331,0,2,NA
"1451","histone demethylase activity (H3-dimethyl-K4 specific)",1,0.678203275460372,0,1,NA
"1452","histone demethylase activity (H3-trimethyl-K4 specific)",1,0.678203275460372,0,1,NA
"1453","histone dephosphorylation",1,0.704928272975308,0,1,NA
"1454","histone H2B ubiquitination",1,0.704052886995454,0,1,NA
"1455","histone H3-K4 demethylation",1,0.678203275460372,0,1,NA
"1456","histone H3-K4 methylation",1,0.472652481398146,0,2,NA
"1457","histone H4-K16 acetylation",1,0.701142832652866,0,1,NA
"1458","histone H4-K20 trimethylation",1,0.645856507828158,0,1,NA
"1459","histone H4-K5 acetylation",1,0.701142832652866,0,1,NA
"1460","histone H4-K8 acetylation",1,0.701142832652866,0,1,NA
"1461","histone methyltransferase activity (H3-K36 specific)",1,0.705255336388361,0,1,NA
"1462","histone methyltransferase activity (H3-K4 specific)",1,0.70525533638833,0,1,NA
"1463","histone methyltransferase complex",1,0.70525533638833,0,1,NA
"1464","histone modification",1,0.704052886995454,0,1,NA
"1465","histone monoubiquitination",1,0.704052886995454,0,1,NA
"1466","histone phosphorylation",1,0.629404052784636,0,1,NA
"1467","homocysteine S-methyltransferase activity",1,0.705207305945756,0,1,NA
"1468","Hrd1p ubiquitin ligase ERAD-L complex",1,0.705254628938265,0,1,NA
"1469","Hsp90 protein binding",1,0.680937219698983,0,1,NA
"1470","hyaluronic acid binding",1,0.659792437685107,0,1,NA
"1471","hydrogen ion transmembrane transporter activity",1,0.237998521125054,0,4,NA
"1472","hydrogen ion transporting ATP synthase activity, rotational mechanism",1,0.496205448176949,0,2,NA
"1473","hydrogen peroxide biosynthetic process",1,0.705241119666642,0,1,NA
"1474","hydrogen peroxide catabolic process",1,0.662993367629325,0,1,NA
"1475","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",1,0.497019949568605,0,2,NA
"1476","hydrolase activity, acting on ester bonds",1,0.705255336388336,0,1,NA
"1477","hydrolase activity, hydrolyzing O-glycosyl compounds",1,0.69027917730291,0,1,NA
"1478","hypoxanthine oxidation",1,0.705216133909766,0,1,NA
"1479","IDP catabolic process",1,0.70525533638833,0,1,NA
"1480","imaginal disc-derived leg morphogenesis",1,0.490491477622557,0,2,NA
"1481","imaginal disc-derived male genitalia morphogenesis",1,0.702453300827361,0,1,NA
"1482","imaginal disc-derived wing margin morphogenesis",1,0.701600254873824,0,1,NA
"1483","imaginal disc-derived wing morphogenesis",1,0.490491477622557,0,2,NA
"1484","imaginal disc-derived wing vein morphogenesis",1,0.701600254873824,0,1,NA
"1485","imaginal disc fusion, thorax closure",1,0.702453300827361,0,1,NA
"1486","immune response",1,0.703048353074563,0,1,NA
"1487","immune response-activating signal transduction",1,0.705255336388334,0,1,NA
"1488","immunoglobulin production",1,0.629404052784636,0,1,NA
"1489","immunological synapse",1,0.676833272366705,0,1,NA
"1490","in utero embryonic development",1,0.240209280095017,0,4,NA
"1491","inflammatory response",1,0.318942204906513,0,3,NA
"1492","inner ear receptor stereocilium organization",1,0.487323650096052,0,2,NA
"1493","innervation",1,0.704164208359913,0,1,NA
"1494","Ino80 complex",1,0.406853540405748,0,2,NA
"1495","inorganic anion exchanger activity",1,0.704623132363205,0,1,NA
"1496","inositol-3-phosphate synthase activity",1,0.705255336388361,0,1,NA
"1497","inositol biosynthetic process",1,0.705255336388361,0,1,NA
"1498","insulin-responsive compartment",1,0.705255336388336,0,1,NA
"1499","insulin receptor signaling pathway",1,0.497087272634878,0,2,NA
"1500","insulin receptor substrate binding",1,0.705255336388336,0,1,NA
"1501","integral to Golgi membrane",1,0.481408953885243,0,2,NA
"1502","integral to mitochondrial membrane",1,0.682195886690801,0,1,NA
"1503","integral to nuclear inner membrane",1,0.704756686078758,0,1,NA
"1504","integral to peroxisomal membrane",1,0.705255336388486,0,1,NA
"1505","integrator complex",1,0.702262476414883,0,1,NA
"1506","interaction with symbiont",1,0.683315111585954,0,1,NA
"1507","intercalated disc",1,0.692330964104232,0,1,NA
"1508","intercellular bridge",1,0.172818477764012,0,5,NA
"1509","interleukin-2 production",1,0.676833272366705,0,1,NA
"1510","internal side of plasma membrane",1,0.705255336388577,0,1,NA
"1511","intestinal epithelial structure maintenance",1,0.610326725892072,0,1,NA
"1512","intracellular transport",1,0.705223503853158,0,1,NA
"1513","intrinsic to plasma membrane",1,0.705255336388335,0,1,NA
"1514","ionotropic glutamate receptor binding",1,0.317285546636683,0,3,NA
"1515","iron-sulfur cluster binding",1,0.485874998673427,0,2,NA
"1516","isocitrate dehydrogenase (NAD+) activity",1,0.704323062305627,0,1,NA
"1517","isocitrate metabolic process",1,0.704323062305627,0,1,NA
"1518","JUN kinase activity",1,0.702453300827361,0,1,NA
"1519","JUN kinase binding",1,0.705255336388337,0,1,NA
"1520","JUN phosphorylation",1,0.702453300827361,0,1,NA
"1521","K63-linked polyubiquitin binding",1,0.705255336388452,0,1,NA
"1522","KDEL sequence binding",1,0.703257229789022,0,1,NA
"1523","keratinocyte differentiation",1,0.705255336388453,0,1,NA
"1524","L-ascorbic acid biosynthetic process",1,0.688720526699661,0,1,NA
"1525","L-aspartate transmembrane transporter activity",1,0.705255336388334,0,1,NA
"1526","L-glutamate transmembrane transporter activity",1,0.705255336388334,0,1,NA
"1527","L-glutamate transport",1,0.705255336388334,0,1,NA
"1528","L-gulonolactone oxidase activity",1,0.688720526699661,0,1,NA
"1529","L-threonine ammonia-lyase activity",1,0.705109593711797,0,1,NA
"1530","lactation",1,0.705216133909766,0,1,NA
"1531","lagging strand elongation",1,0.652222334043252,0,1,NA
"1532","lamellipodium membrane",1,0.697535104156861,0,1,NA
"1533","larval somatic muscle development",1,0.650637000404297,0,1,NA
"1534","late endosome to vacuole transport",1,0.675189982162715,0,1,NA
"1535","lateral sprouting involved in lung morphogenesis",1,0.667279031090361,0,1,NA
"1536","leading strand elongation",1,0.652222334043252,0,1,NA
"1537","leg disc proximal/distal pattern formation",1,0.69953590392981,0,1,NA
"1538","lens development in camera-type eye",1,0.685044305073744,0,1,NA
"1539","lens fiber cell morphogenesis",1,0.685044305073744,0,1,NA
"1540","lipid biosynthetic process",1,0.705255336388334,0,1,NA
"1541","lipid localization",1,0.676833272366705,0,1,NA
"1542","lipid modification",1,0.705255336388334,0,1,NA
"1543","lipid particle organization",1,0.685044305073744,0,1,NA
"1544","lipid phosphorylation",1,0.666117363989858,0,1,NA
"1545","lipoprotein catabolic process",1,0.629404052784636,0,1,NA
"1546","lithocholate 6beta-hydroxylase activity",1,0.705255336388336,0,1,NA
"1547","long-term memory",1,0.439307208706563,0,2,NA
"1548","long term synaptic depression",1,0.705240394621787,0,1,NA
"1549","lysosomal transport",1,0.688860386097911,0,1,NA
"1550","m7G(5')pppN diphosphatase activity",1,0.70525533638833,0,1,NA
"1551","malate-aspartate shuttle",1,0.705255336388334,0,1,NA
"1552","malate transmembrane transporter activity",1,0.705255336388334,0,1,NA
"1553","male gamete generation",1,0.705255219777223,0,1,NA
"1554","male genitalia development",1,0.672826908824892,0,1,NA
"1555","male gonad development",1,0.319499458293619,0,3,NA
"1556","male meiosis",1,0.412872757107632,0,2,NA
"1557","male meiosis I",1,0.656553997448711,0,1,NA
"1558","male pronucleus",1,0.622102859535653,0,1,NA
"1559","maltase activity",1,0.69027917730291,0,1,NA
"1560","mannose-ethanolamine phosphotransferase activity",1,0.705094147941391,0,1,NA
"1561","mannosyl-oligosaccharide 1,2-alpha-mannosidase activity",1,0.705255336388334,0,1,NA
"1562","MAP-kinase scaffold activity",1,0.680937219698983,0,1,NA
"1563","MAP kinase kinase activity",1,0.69033908630093,0,1,NA
"1564","marginal zone B cell differentiation",1,0.581372926928967,0,1,NA
"1565","mast cell granule",1,0.705255336388697,0,1,NA
"1566","maternal placenta development",1,0.705255336388424,0,1,NA
"1567","maternal process involved in pregnancy",1,0.625873602920641,0,1,NA
"1568","maturation of SSU-rRNA",1,0.659819900130148,0,1,NA
"1569","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.669011655639419,0,1,NA
"1570","meiotic telomere clustering",1,0.629404052784636,0,1,NA
"1571","melanization defense response",1,0.702453300827361,0,1,NA
"1572","melanosome",1,0.482436294468095,0,2,NA
"1573","membrane coat",1,0.688621433517379,0,1,NA
"1574","membrane hyperpolarization",1,0.692330964104232,0,1,NA
"1575","membrane protein intracellular domain proteolysis",1,0.691101956062978,0,1,NA
"1576","membrane protein proteolysis",1,0.704366538658101,0,1,NA
"1577","memory",1,0.705255336388364,0,1,NA
"1578","mesoderm development",1,0.705255336388697,0,1,NA
"1579","mesodermal cell fate specification",1,0.704928272975308,0,1,NA
"1580","metal ion transport",1,0.673857834651331,0,1,NA
"1581","metalloexopeptidase activity",1,0.70525533638833,0,1,NA
"1582","methionine biosynthetic process",1,0.705207305945756,0,1,NA
"1583","methylated histone residue binding",1,0.456343060022754,0,2,NA
"1584","methylosome",1,0.704351017920146,0,1,NA
"1585","micropyle formation",1,0.702453300827361,0,1,NA
"1586","microtubule-based process",1,0.49197433682039,0,2,NA
"1587","microtubule anchoring",1,0.599602274066839,0,1,NA
"1588","microtubule anchoring at centrosome",1,0.70525533638833,0,1,NA
"1589","microtubule bundle formation",1,0.655115386203809,0,1,NA
"1590","microtubule cytoskeleton",1,0.334990269527208,0,3,NA
"1591","microtubule severing",1,0.705247902280364,0,1,NA
"1592","microvillus membrane",1,0.705255336388335,0,1,NA
"1593","middle ear morphogenesis",1,0.704928272975308,0,1,NA
"1594","miRNA binding",1,0.295220849302454,0,3,NA
"1595","mitochondrial ATP synthesis coupled proton transport",1,0.676833272366705,0,1,NA
"1596","mitochondrial calcium ion homeostasis",1,0.682195886690801,0,1,NA
"1597","mitochondrial calcium ion transport",1,0.461406415825129,0,2,NA
"1598","mitochondrial envelope",1,0.705255336388361,0,1,NA
"1599","mitochondrial intermembrane space",1,0.154320091006567,0,5,NA
"1600","mitochondrial nucleoid",1,0.694251133782981,0,1,NA
"1601","mitochondrial outer membrane translocase complex",1,0.705201465027635,0,1,NA
"1602","mitochondrial protein processing",1,0.676833272366705,0,1,NA
"1603","mitochondrial proton-transporting ATP synthase complex",1,0.705255336388361,0,1,NA
"1604","mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)",1,0.705255336388361,0,1,NA
"1605","mitochondrial respiratory chain complex III assembly",1,0.705255336388334,0,1,NA
"1606","mitochondrial respiratory chain complex IV assembly",1,0.70525533638833,0,1,NA
"1607","mitochondrial ribonuclease P complex",1,0.705255336388395,0,1,NA
"1608","mitochondrial translational initiation",1,0.691056045535623,0,1,NA
"1609","mitogen-activated protein kinase kinase binding",1,0.680937219698983,0,1,NA
"1610","mitotic cell cycle checkpoint",1,0.617663724744014,0,1,NA
"1611","mitotic cell cycle G2/M transition DNA damage checkpoint",1,0.66375144686124,0,1,NA
"1612","mitotic cell cycle spindle assembly checkpoint",1,0.629404052784636,0,1,NA
"1613","mitotic sister chromatid segregation",1,0.633751418885862,0,1,NA
